screen_name,life_long,Number_of_statues,Length_of_description,followers_count,friends_count,listed_number,Avg_tweets_per_day,Avg_favorite_per_day,Avg_retweets_per_day,Most_favorited,Avg_favorited_per_tweet,Avg_favorites_per_user,Most_retweeted,Avg_retweeted_per_tweet,Avg_retweets_per_user,Avg_length_of_tweets,sentiment_score,Avg_hashtags_per_tweet,tweets_with_hashtags,tweets_with_media,tweets_with_url,influence_score,influencial
seattle48hfp,3025,2407,105,1055,1098,58,0.7957,0.5646,0.2575,11,0.307,0.291,13029,25.423,24.0976,123.502,25.9934,2.2634,0.52,0.07,0.45,21.7367,1
manvsmeeple,847,2450,87,4338,395,118,2.8926,11.6021,0.0071,205,11.438,2.6367,383,2.36,0.544,102.241,38.641,1.2472,0.09,0.07,0.47,0.8048,0
Formula5Music,2329,2463,51,1044,1107,11,1.0575,0.4594,0.1438,16,1.11,1.0632,7708,9.094,8.7107,110.608,17.0051,1.6778,0.24,0.13,0.66,5.902,0
KroneckerWallis,771,2487,159,957,1288,37,3.2257,0.917,0.1258,1700,3.567,3.7273,9319,12.336,12.8903,130.555,20.6986,1.8755,0.25,0.09,0.85,4.6013,0
cEvinKey,3286,2488,0,10288,68,195,0.7572,0.0606,0.0006,266,12.789,1.2431,78,2.711,0.2635,81.25,19.0449,2.1429,0.02,0,0.88,1.8245,0
CorpGraffitiArt,2422,2490,87,1424,1035,82,1.0281,2.403,0.0153,18,2.258,1.5857,64021,95.531,67.0864,112.355,34.9432,1.4684,0.19,0.12,0.74,29.0414,0
Hologram,1599,2510,156,3249,1378,109,1.5697,1.0594,0.0901,70,2.84,0.8741,4730,27.841,8.5691,116.555,18.8672,1.6013,0.48,0.39,0.86,14.1154,0
Morgannn_Sierra,1409,2519,32,503,463,2,1.7878,5.4649,0.2236,65,2.741,5.4493,78550,482.457,959.159,55.558,26.4188,1.0455,0.02,0.25,0.05,249.9127,0
picobrewbeer,1868,2549,142,3292,567,105,1.3646,2.015,0.1825,29,0.971,0.295,51,0.905,0.2749,109.857,40.2455,1.5083,0.24,0.11,0.38,0.3919,0
haloovfire,3849,2550,92,297,354,25,0.6625,0.623,0.02,10,0.84,2.8283,105949,142.594,480.1145,77.367,17.3336,1.7581,0.19,0.12,0.37,25.5243,0
Beatrice_Elaine,2381,2554,59,447,809,9,1.0727,1.0071,0.0538,14,0.901,2.0157,40071,147.074,329.0246,83.008,10.4096,1.4976,0.21,0.16,0.17,34.4153,0
mashup_coub,381,2563,48,64,13,1,6.727,0.0026,0,5,2.146,33.5312,3,1.991,31.1094,49.449,0.0877,1,0.04,0,1,1.9791,1
RonCNieto,2456,2580,149,1034,86,23,1.0505,0.0269,0.0566,10,0.186,0.1799,14839,137.132,132.6228,105.71,19.3065,1.61,0.24,0.03,0.41,24.8209,0
_capergames,2684,2603,50,1058,2299,26,0.9698,1.5999,0.0257,19,1.622,1.5331,46236,122.892,116.155,100.697,28.7413,2.6421,0.6,0.25,0.78,47.0676,0
palettegear,1687,2609,136,3031,2684,109,1.5465,1.5934,0.1618,86,1.251,0.4127,159,2.188,0.7219,121.297,31.8129,1.4695,0.26,0.13,0.48,1.3084,0
SMG_Play,2584,2633,144,641,1065,31,1.019,0.0623,0.1242,26,0.422,0.6583,13754,36.566,57.0452,107.864,23.0497,2.1017,0.42,0.14,0.34,16.5278,0
ellenLupton,3339,2635,25,53115,228,1545,0.7892,0.0473,0.0165,153,11.689,0.2201,2979,6.156,0.1159,117.32,20.9422,1.1102,0.13,0.44,0.92,4.3461,0
atassani,3029,2643,49,792,546,54,0.8726,0.3235,0.1076,35,1.71,2.1591,124099,387.875,489.7412,100.182,22.7105,1.3192,0.35,0.21,0.33,212.5555,0
ProductionsW7,899,2651,160,834,1931,1,2.9488,2.2236,0.0712,40,3.2,3.8369,1096,2.347,2.8141,108.662,31.3037,1.2179,0.28,0.16,0.66,0.9576,0
whichrich,3377,2663,140,593,879,51,0.7886,1.5099,0.2141,30,0.526,0.887,241937,2737.879,4616.9966,113.279,14.7892,1.4532,0.14,0.17,0.37,2130.0699,0
Kardify,1732,2679,0,1446,158,13,1.5468,1.2165,0.0393,27,2.71,1.8741,65,0.788,0.545,116.55,26.291,1.2286,0.39,0.67,0.8,0.3444,0
haydnroff,2633,2687,90,62,80,0,1.0205,2.7729,0.0517,6,0.265,4.2742,410530,1254.599,20235.4677,64.877,10.3091,1.1698,0.05,0.04,0.07,219.5548,0
carmencita13,3484,2689,92,495,489,19,0.7718,0.0953,0.0522,6,0.255,0.5152,58324,168.15,339.697,87.562,23.8356,1.5149,0.2,0.02,0.55,25.5588,0
HacksterPro,1815,2697,158,18392,3607,470,1.486,1.8011,0.0799,200,21.529,1.1706,1764,14.1,0.7666,121.332,11.9371,1.1667,0.05,0.69,0.92,13.4514,1
FreeGamePlanet,1198,2779,126,2682,1035,119,2.3197,4.6344,0.4332,85,5.041,1.8796,5739,24.972,9.311,132.023,19.8744,1.6596,0.57,0,0.78,21.8505,1
blogsNcoffee,842,2780,71,420,522,10,3.3017,0.1758,0.0831,7,0.476,1.1333,69396,139.356,331.8,83.603,2.5549,2.0732,0.04,0.04,0.88,47.6598,0
re_v1k,164,2787,79,144,110,2,16.9939,8.0732,3.1646,95,1.176,8.1667,160051,4535.292,31495.0833,71.899,6.4308,1.2812,0.03,0.43,0.07,2476.2694,0
RenElleryBnT,2630,2795,151,1800,2235,34,1.0627,0.0829,0.0205,21,0.549,0.305,11883,16.221,9.0117,77.153,22.957,2.9857,0.49,0.24,0.77,2.8873,0
StateofShakespe,2393,2795,153,3036,2417,61,1.168,0.2975,0.0109,19,1.227,0.4042,22,0.693,0.2283,115.909,24.6004,1.0502,0.68,0.02,0.91,0.2308,0
moon_mxtr,3157,2811,110,1619,195,86,0.8904,0.0542,0.0054,149,12.774,7.8901,429,2.909,1.7968,91.047,17.5241,2.1313,0.73,0.64,0.58,2.1032,0
notesinabook,3110,2812,134,1457,2618,79,0.9042,0.0415,0.0055,15,0.476,0.3267,735,1.227,0.8421,95.129,11.9971,2.2016,0.5,0.41,0.98,0.211,0
wristreview,1987,2839,78,3612,891,64,1.4288,0.2139,0.0005,19,2.106,0.5831,15,1.551,0.4294,135.744,4.0506,5.2471,0.94,0,0.99,1.5153,1
knarfuu,1506,2880,53,81,330,5,1.9124,7.9675,0.3134,12,0.283,3.4938,328728,4998.614,61711.284,130.963,54.447,2.0164,0.3,0.23,0.57,2504.3056,0
B_Crilly,1947,2896,151,698,640,51,1.4874,2.208,0.1115,177,3.04,4.3553,126286,466.724,668.659,123.072,26.1879,1.3763,0.28,0.04,0.55,198.3577,0
ValiantFireside,2164,2928,109,1390,882,14,1.353,1.3466,0.1183,6,0.506,0.364,452,5.151,3.7058,115.085,29.913,1.3898,0.41,0.21,0.64,1.9625,0
Elecrow1,2021,2938,138,2185,1058,57,1.4537,1.8921,0.2806,465,2.58,1.1808,10589,28.152,12.8842,99.459,21.9693,1.6331,0.14,0.36,0.33,19.5093,0
UnfilteredRnG,653,2947,28,2415,1449,39,4.513,15.9709,0.1409,26,1.231,0.5097,1033,8.122,3.3631,112.298,17.242,2.9048,0.56,0.05,0.89,2.7371,0
iotecglobal,1731,2970,146,1594,487,130,1.7158,0.5823,0.2299,19,1.322,0.8294,15692,19.549,12.2641,129.095,26.7075,1.9079,0.67,0.12,0.56,14.955,0
vortalifer,4088,3008,51,2066,2085,64,0.7358,0.0656,0.0372,7,0.146,0.0707,1230,4.331,2.0963,69.088,13.6736,1.4948,0.19,0.03,0.29,1.0611,0
fanfactories,656,3020,156,789,665,21,4.6037,11.6235,0.157,62,2.928,3.711,4508,5.295,6.711,79.996,18.4375,1.3651,0.06,0.05,0.25,0.9372,0
jlobkowicz,1779,3025,92,620,750,19,1.7004,2.8443,0.0028,58,2.336,3.7677,117701,141.95,228.9516,95.695,25.6819,1.6575,0.15,0.13,0.39,9.9365,0
uptomenow,3438,3026,137,516,462,17,0.8802,0.1073,0.0753,17,0.509,0.9864,2234,7.934,15.376,120.977,6.7497,2.1739,0.67,0.15,0.61,4.1257,0
fancifullocales,3246,3037,148,146,0,3,0.9356,0.0025,0,4,0.421,2.8836,4,0.254,1.7397,113.12,-1.7373,2,0.8,0,0.2,0.0584,0
IDWGames,1705,3048,14,5679,144,180,1.7877,0.7185,0.3924,483,5.603,0.9866,720,7.368,1.2974,130.989,20.6906,1.7447,0.38,0.2,0.48,6.5575,1
WoodsEdward,2241,3071,140,613,1199,20,1.3704,5.5627,0.2191,45,0.552,0.9005,613564,3764.539,6141.1729,109.189,23.7309,1.3769,0.2,0.21,0.29,1934.973,0
wolfgang8741,3363,3073,156,1182,4374,72,0.9138,0.7559,0.1276,28,0.727,0.6151,328728,529.885,448.2953,126.508,20.7631,1.4027,0.3,0.04,0.53,276.0701,0
Moosekleenex,1485,3076,62,7180,273,110,2.0714,3.4572,0.1468,7317,66.548,9.2685,117368,2047.578,285.178,73.001,20.1522,1.3929,0.08,0.33,0.13,976.6947,0
LEONR0MER,2951,3080,47,9325,1908,69,1.0437,0.8584,0.0047,85,3.692,0.3959,75,8.588,0.921,96.471,30.8165,1.1866,0.27,0.3,0.11,2.6795,0
theocelotmag,3044,3084,137,2372,1978,58,1.0131,0.0644,0.0076,24,0.968,0.4081,16,0.743,0.3132,110.075,13.39,1.295,0.2,0.87,0.98,0.263,0
tdhlifeingames,2175,3116,149,821,686,62,1.4326,1.0538,0.0593,13,1.193,1.4531,124269,124.843,152.0621,109.398,40.2144,1.9828,0.35,0.08,0.46,33.9573,0
insertquesthere,1171,3160,125,244,340,13,2.6985,5.0871,0.2289,35,0.975,3.9959,63410,503.362,2062.959,98.835,18.4363,1.2453,0.05,0.04,0.31,172.1498,0
zrosettastoned,1862,3183,49,419,1543,8,1.7095,4.5376,0.1665,9,0.256,0.611,1701221,9624.933,22971.2005,94.505,16.867,2.3937,0.35,0.1,0.33,3224.3526,0
crit4brains,1300,3192,90,443,281,26,2.4554,2.4185,0.0838,149,1.869,4.219,136956,153.307,346.0655,88.864,21.33,1.5337,0.19,0.12,0.33,38.4801,0
dicetower_news,1416,3210,0,15565,10,327,2.2669,0.5523,0.0021,62,8.612,0.5533,30,2.775,0.1783,109.844,2.8887,1.5,0,0.8,0.95,2.0785,0
PROleary,2914,3224,82,238,782,4,1.1064,0.0288,0.0199,7,0.429,1.8025,54378,151.223,635.3908,85.376,14.4224,1.1648,0.09,0.36,0.55,13.9125,0
BettaGamesHQ,850,3225,141,610,591,10,3.7941,3.2529,0.4224,131,2.856,4.682,115190,355.104,582.1377,113.681,14.1214,3.0094,0.42,0.27,0.39,180.0377,0
ichray63,1732,3227,30,31,100,1,1.8632,2.1542,0.205,17,0.413,13.3226,317864,5179.391,167077.129,90.402,8.3138,1.3053,0.13,0.12,0.14,1999.2449,0
mystikka,3715,3231,124,1915,1563,44,0.8697,0.604,0.0576,6,0.284,0.1483,98516,734.564,383.5843,95.641,16.0783,2.6328,0.46,0.1,0.64,185.1101,0
nuancedminutiae,1682,3249,107,610,1708,16,1.9316,9.6433,0.1011,76,1.64,2.6885,282918,1141.537,1871.3721,105.917,31.1686,1.2206,0.07,0.1,0.39,259.1289,0
Bigdoglove630,1748,3363,143,759,1045,17,1.9239,2.714,0.2815,24,0.995,1.3109,5796,33.662,44.3505,114.503,31.0778,2.4828,0.58,0.11,0.44,22.5535,0
suzigodson,2426,3400,31,7502,3701,108,1.4015,0.5408,0.1641,326,1.314,0.1752,431778,857.966,114.365,117.401,21.0873,1.54,0.15,0.06,0.51,591.1386,0
MrNHendrix,2700,3412,86,3531,973,43,1.2637,0.3256,0.0744,219,7.281,2.062,28670,63.523,17.9901,107.264,34.3097,1.9189,0.59,0.14,0.27,32.0791,0
Boardgame_girl1,374,3431,158,2103,412,44,9.1738,23.5775,0.0267,135,5.148,2.4479,23683,23.856,11.3438,106.831,34.7261,1.7435,0.35,0.07,0.42,2.648,0
CherylDowning,3398,3513,99,302,361,80,1.0338,0.5762,0.1433,6,0.303,1.0033,565,6.409,21.2219,126.519,21.5224,2.6609,0.7,0.09,0.83,3.8198,0
ReflexPillow,615,3522,152,1336,3049,43,5.7268,6.0862,0.3642,17,1.602,1.1991,2801,5.85,4.3787,118.783,33.6919,1.9241,0.55,0.13,0.59,3.4223,0
leansmarthome,341,3525,101,1786,2172,33,10.3372,11.6188,0.0264,8,0.261,0.1461,7,0.355,0.1988,88.227,24.1949,1.3,0.01,0,0.99,0.1019,0
MICA_CD,1956,3532,52,854,346,20,1.8057,0.4576,0.0179,11,0.582,0.6815,65,0.448,0.5246,119.236,21.2001,1.9012,0.58,0.08,0.91,0.09,0
SengledUSA,1539,3549,115,2997,2316,142,2.306,1.1378,0.0877,50,1.109,0.37,106,1.397,0.4661,120.617,41.1258,1.7734,0.53,0.3,0.69,0.5616,0
cyanworlds,3318,3556,76,10104,212,269,1.0717,0.3605,0.0937,962,10.263,1.0157,7034,15.514,1.5354,81.289,32.4704,1.5469,0.32,0.11,0.27,7.9742,0
carlatreloar,3017,3563,82,787,102,20,1.181,0.1061,0.2164,47,1.717,2.1817,2549,10.906,13.8577,127.557,20.8901,1.329,0.31,0.11,0.29,9.4664,1
megjmont,2063,3600,48,415,506,6,1.745,1.7571,0.1197,22,1.545,3.7229,414986,3113.553,7502.5373,81.051,14.4339,1.1915,0.05,0.22,0.27,918.4981,0
HFGEnthusiast,1014,3617,0,3434,3350,96,3.5671,0.002,0.4822,19,0.732,0.2132,16,5.252,1.5294,132.006,16.7035,2.1325,1,0.44,0.86,5.2205,1
Forgetful_Bacon,2574,3641,41,562,560,12,1.4145,0.7028,0.1768,111,1.408,2.5053,260278,4538.585,8075.774,113.213,2.0681,1.2297,0.07,0.06,0.32,2518.9147,0
MakerFaireRoc,1434,3643,128,1663,2467,94,2.5404,1.6639,0.2078,72,2.045,1.2297,3459,7.307,4.3939,119.43,29.0532,1.5057,0.35,0.14,0.46,4.5669,0
TabletopPolish,2308,3646,117,160,140,5,1.5797,0.9549,0.0251,24,1.232,7.7,1807,4.852,30.325,98.886,20.5219,1.1429,0.03,0.07,0.43,0.4803,0
RoryJSomers,549,3662,119,1214,1554,22,6.6703,11.3953,0.0674,84,2.525,2.0799,110,0.464,0.3822,102.799,26.4832,1.2414,0.03,0.03,0.47,0.0603,0
margiesmith2011,2229,3690,29,100,166,11,1.6555,0.3293,0.0004,5,0.362,3.62,2,0.052,0.52,101.578,39.7192,1.0936,0.5,0.04,0.8,0.0023,0
bossfan2000,3464,3728,102,1001,1307,119,1.0762,0.0488,0.0849,9,0.223,0.2228,676936,963.925,962.962,95.318,10.0428,1.3657,0.13,0.06,0.66,319.0592,0
d20pfsrd,3138,3731,154,3161,1823,99,1.189,0.0131,0.0025,6,0.673,0.2129,5,0.116,0.0367,90.023,10.6756,1.5263,0.02,0.01,0.84,0.0108,0
rotorxracing,1349,3749,156,4376,4877,113,2.7791,1.2001,0.3024,16,1.011,0.231,2837,4.899,1.1195,122.85,18.0551,2.969,0.29,0.03,0.83,3.3852,0
logann_perryy,1565,3756,7,1137,877,0,2.4,7.3649,0.4096,310,2.662,2.3412,268901,5820.817,5119.4521,86.327,19.5653,1.2162,0.07,0.31,0.13,4458.7458,0
riskstaff,3379,3813,160,7897,514,303,1.1284,0.0693,0.1219,59,3.573,0.4525,67,9.177,1.1621,134.814,-3.6974,1.9289,0.77,0.02,0.55,8.3235,1
UKBeagles,2497,3883,71,1734,433,12,1.5551,0.0072,0.2851,182,1.478,0.8524,378808,3829.266,2208.3426,125.456,22.5754,1.2731,0.22,0.1,0.28,2952.3641,0
CrazyCactusEnt,2460,3914,88,583,1418,49,1.5911,2.0045,0.1553,75,0.464,0.7959,506096,3513.453,6026.506,105.325,14.4892,1.7565,0.19,0.17,0.49,1496.731,0
MarthaHalfordPR,3050,3943,108,1322,1528,84,1.2928,0.0807,0.0256,11,0.45,0.3404,8939,12.925,9.7769,127.583,18.4571,1.7852,0.87,0.24,0.89,2.934,0
Westlancsbc,3127,3947,149,4821,292,112,1.2622,0.0243,0.0112,12,0.722,0.1498,135,1.209,0.2508,125.688,13.655,1.3425,0.07,0.01,0.92,0.5706,0
MrShortFry,3342,3956,125,294,382,15,1.1837,0.62,0.0174,18,0.713,2.4252,149956,573.694,1951.3401,110.806,16.6674,1.386,0.21,0.27,0.16,66.5485,0
soitistoldcast,843,3963,156,782,1065,11,4.7011,6.2467,0.6762,87,1.409,1.8018,156866,458.539,586.367,114.048,14.8067,1.8282,0.29,0.1,0.32,319.6017,0
briankesinger,2517,4073,64,22765,282,469,1.6182,3.7962,0.0842,3787,115.337,5.0664,327217,1067.15,46.8768,104.345,26.7082,2.2645,0.52,0.43,0.34,867.593,1
stagescycling,2142,4082,146,7528,517,137,1.9057,1.5079,0.091,25,2.537,0.337,873,12.063,1.6024,104.047,22.3545,1.4176,0.34,0.24,0.75,6.2366,0
KindaHibrawi,3318,4115,27,1347,665,70,1.2402,1.2185,0.2474,15,0.347,0.2576,644988,8232.091,6111.4261,123.213,-0.3165,1.3566,0.29,0.14,0.26,7318.3289,1
AlexisJanson,3256,4124,153,1140,228,89,1.2666,1.004,0.0049,109,2.39,2.0965,3624,3.905,3.4254,108.169,16.1899,1.1321,0.05,0.03,0.46,0.2265,0
GadgetsLiving,304,4125,136,851,5003,3,13.5691,82.1184,0.6086,5,0.167,0.1962,622,5.057,5.9424,107.353,11.4784,1.3093,0.54,0.03,0.94,1.421,0
humandiaries,2143,4134,154,101784,4132,67,1.9291,7.6132,0.0308,33,1.133,0.0111,764,2.137,0.021,98.821,29.4033,2.6961,0.75,0.47,0.81,0.374,0
MiaLiljeberg,1804,4148,150,1442,2112,73,2.2993,0.2384,0.2494,7,0.17,0.1179,350551,1303.244,903.7753,115.978,10.7746,1.7078,0.69,0.28,0.58,703.7518,0
QUTfoundry,647,4186,154,1944,2167,118,6.4699,8.1144,1.0077,25,1.418,0.7294,1038,7.51,3.8632,137.482,36.7015,2.5259,0.68,0.04,0.4,6.5788,1
The_Coolector,1804,4207,93,2376,189,144,2.332,0.1979,0.0039,176,1.543,0.6494,380063,515.121,216.8018,131.867,43.2173,1.3743,0.18,0.05,0.98,140.1129,0
ZeronisART,1725,4243,156,44432,597,459,2.4597,2.4614,0.1386,7072,140.466,3.1614,85823,519.283,11.6871,83.737,28.8842,1.9535,0.13,0.2,0.35,263.7958,0
openhousetv,2833,4277,47,13405,1542,172,1.5097,0.1603,0.0116,190,3.831,0.2858,49,1.131,0.0844,109.801,23.1084,1.2458,0.12,0.12,0.86,0.5757,0
rstarsick,1203,4283,152,579691,1811,20,3.5603,0.7182,0.0025,4,0.09,0.0002,48,0.094,0.0002,75.397,5.3726,2.4483,0.06,0.1,0.87,0.003,0
balio85,3771,4296,160,245,164,7,1.1392,0.0013,0.0915,5,0.064,0.2612,210033,616.034,2514.4245,94.257,9.0006,2.3638,0.69,0.19,0.44,255.6541,0
SuchFunDB,2260,4304,21,838,2701,44,1.9044,1.3199,0.1389,11,1.19,1.42,1821,10.942,13.0573,119.861,11.2585,1.6431,0.34,0.11,0.54,5.1865,0
ABCDjamesbond,269,4395,35,148,2022,2,16.3383,0.8625,2.7138,2,0.053,0.3581,156878,1480.419,10002.8311,124.796,49.4367,2.2476,0.63,0.05,0.21,1104.3926,0
Knog,3378,4404,159,5641,1550,196,1.3037,0.3585,0.0506,56,1.218,0.2159,219,1.259,0.2232,114.02,19.56,1.7286,0.21,0.16,0.49,0.4142,0
DALwrites,3075,4416,131,549,400,257,1.4361,0.0354,0.0007,9,0.284,0.5173,5,0.09,0.1639,131.748,22.888,2.7335,0.93,0.25,1,0.0068,0
NicheGame,1316,4440,123,4194,647,95,3.3739,6.2044,0.5357,709,5.93,1.4139,449,4.914,1.1717,112.724,28.9725,2.1575,0.15,0.13,0.37,3.7346,0
AgileFaye,3969,4446,93,2222,1683,112,1.1202,1.1844,0.127,58,0.713,0.3209,65113,156.948,70.6337,110.925,26.0091,1.4326,0.28,0.09,0.28,90.2451,0
BrownLeatherGuy,1515,4459,80,480,104,19,2.9432,0.0845,0.1729,159,1.595,3.3229,68114,733.789,1528.7271,100.316,6.1693,1.5435,0.05,0.14,0.43,289.8467,0
LonnaSeibert,714,4484,135,1929,1555,29,6.2801,14.6751,0.1092,49,4.911,2.5459,234117,1315.694,682.0601,109.333,21.5947,1.064,0.3,0.02,0.55,246.0348,0
chrisburkard,2788,4498,160,29201,907,633,1.6133,0.0667,0.0022,3740,93.344,3.1966,34504,54.86,1.8787,118.322,22.9052,1.1154,0.08,0.73,0.49,52.6107,1
ArtByEmilyHare,1631,4512,60,2676,1159,76,2.7664,2.4782,0.0815,315,6.541,2.4443,180615,822.006,307.1771,83.003,35.8628,2.4493,0.14,0.08,0.36,267.974,0
TheOuterLinux,775,4523,69,268,401,301,5.8361,0.231,0.0116,5,0.27,1.0075,252,0.845,3.153,107.211,8.9339,3.0723,0.87,0.03,0.96,0.1724,0
ScotlandsPeople,3200,4544,133,7266,2778,225,1.42,0.1691,0.0478,161,3.528,0.4855,2578,7.219,0.9935,131.539,11.0895,2.1015,0.54,0.05,0.64,5.2049,0
ladygra_gra,2543,4578,29,299,635,3,1.8002,9.4451,0.1357,30,0.689,2.3043,862184,6832.055,22849.6823,94.875,9.494,1.345,0.37,0.17,0.14,2582.5168,0
peter_gillet,595,4599,68,196,206,2,7.7294,50.3345,0.6639,49,0.812,4.1429,155239,1396.422,7124.602,102.459,14.0154,1.472,0.16,0.07,0.34,629.7863,0
housefrau_,349,4624,114,168,215,0,13.2493,64.8739,0.4785,97,2.355,14.0179,179690,1516.471,9026.6131,78.404,14.8447,1.4737,0.04,0.46,0.2,341.206,0
jordan_long95,2258,4633,42,124,409,5,2.0518,0.6864,0.0208,6,0.647,5.2177,677052,1475.364,11898.0968,86.594,16.8401,1.5094,0.53,0.04,0.25,98.8494,0
8bitpxl,1153,4667,149,12890,10292,197,4.0477,5.1743,0.013,103,1.807,0.1402,153,0.864,0.067,79.236,26.7091,2.2736,0.2,0.05,0.22,0.1564,0
AutographItNow,988,4677,120,272,230,39,4.7338,0.2955,0.0607,33,0.208,0.7647,437352,532.361,1957.2096,113.326,24.2269,2.1491,0.74,0.46,0.8,68.6746,0
