screen_name,life_long,Number_of_statues,Length_of_description,followers_count,friends_count,listed_number,Avg_tweets_per_day,Avg_favorite_per_day,Avg_retweets_per_day,Most_favorited,Avg_favorited_per_tweet,Avg_favorites_per_user,Most_retweeted,Avg_retweeted_per_tweet,Avg_retweets_per_user,Avg_length_of_tweets,sentiment_score,Avg_hashtags_per_tweet,tweets_with_hashtags,tweets_with_media,tweets_with_url,retweet_rate,influencial
mendozasalado,2523,1938,69,159,366,19,0.7681,0.17,0.3119,6,0.147,0.9245,52687,572.676,3601.7358,118.208,7.0659,1.8727,0.28,0.17,0.43,0.835,1
MI_Focus,204,4907,156,701,2145,2,24.0539,1.7206,0.6471,28,0.507,0.7233,228,1.457,2.0785,106.604,12.1854,1.1582,0.30,0.35,0.89,0.211,0
MiaLiljeberg,1804,4148,150,1442,2112,73,2.2993,0.2384,0.2494,7,0.17,0.1179,350551,1303.244,903.7753,115.978,10.7746,1.7078,0.69,0.28,0.58,0.54,1
MICA_CD,1956,3532,52,854,346,20,1.8057,0.4576,0.0179,11,0.582,0.6815,65,0.448,0.5246,119.236,21.2001,1.9012,0.58,0.08,0.91,0.201,0
MicrochipMakes,2960,25384,160,58612,16971,1407,8.5757,7.9919,0.0645,137,12.333,0.2104,182,6.476,0.1105,118.841,10.887,1.6379,0.06,0.72,0.86,0.924,1
micsrai,2972,176,0,17,90,0,0.0592,0.3476,0.0242,6,0.1445,1.4706,129278,2068.8613,21053.7059,116.7977,16.3204,1.325,0.23,0.08,0.36,0.4393,0
MierceMinis,2107,658,107,1252,15,18,0.3123,0.0831,0.0835,86,1.7884,0.9385,38,2.5647,1.3458,114.2572,17.9432,1.1774,0.09,0.10,0.72,0.6606,1
mighty_boards,679,696,145,1373,602,31,1.025,1.6421,0.2607,33,1.8553,0.9337,198,1.7699,0.8908,115.8698,22.8967,2.688,0.52,0.34,0.59,0.466,0
MikaelSannholm,3168,3,0,660,4981,1,0.0009,0.0009,0.0003,2,0.8,0.0061,1,0.4,0.003,76.4,1.548,0,0.00,0.00,0.80,0.4,0
mikejchisholm,3340,231,113,367,324,14,0.0692,0.068,0.0437,4,0.1082,0.0681,58480,343.9221,216.4741,120.0649,32.187,1.2727,0.24,0.15,0.35,0.697,1
mikeshouts,3243,14242,33,1406,1738,141,4.3916,0.338,0.0025,8,0.25,0.1778,29329,43.725,31.0989,112.637,10.6521,2.3,0.59,0.41,0.98,0.071,0
Mikeyothedj,3371,28081,81,2063,1681,60,8.3302,0.0549,0.0,3,0.046,0.0223,2,0.012,0.0058,57.958,2.1949,0,0.00,0.00,1.00,0.01,0
mindsparklemag,2488,11673,53,3276,285,131,4.6917,0.3396,0.0109,34,2.956,0.9023,6618,8.146,2.4866,107.498,19.6226,1.7143,0.01,0.68,0.80,0.377,0
MiSpringboard,2596,1011,160,1433,1381,43,0.3894,0.3998,0.1375,14,0.546,0.381,173,2.052,1.432,126.541,33.1788,1.6719,0.51,0.12,0.74,0.511,1
mitzyandjimbo,140,201,158,239,230,0,1.4357,2.8929,0.2429,32,4.6011,3.4268,197,3.7135,2.7657,97.2472,28.2645,1.4,0.22,0.17,0.46,0.5056,1
MJLBlogger,1131,7054,151,4911,511,31,6.237,0.9204,0.0124,10,0.344,0.07,1008,2.807,0.5716,128.8,46.5811,2.1698,0.74,0.30,0.97,0.204,0
mmbilal,3457,33733,129,54984,1663,809,9.7579,6.2803,0.1261,96,6.086,0.1107,347092,1911.329,34.7615,122.844,13.011,1.1925,0.16,0.14,0.52,0.822,1
mmockingbird,3354,4971,35,5859,1246,141,1.4821,3.7221,0.2755,1931,5.118,0.8735,492781,16835.933,2873.5165,110.632,1.8336,1.16,0.03,0.19,0.12,0.96,1
Mnawrah,2805,19505,99,3870,3760,15,6.9537,0.0342,0.2146,197,1.063,0.2747,295109,4692.459,1212.5217,84.595,10.8735,2.0383,0.21,0.50,0.19,0.732,1
MobileSyrup,3682,49655,144,92176,454,1865,13.4859,0.23,0.0011,66,4.274,0.0464,32,1.448,0.0157,112.275,10.7047,2.0,0.00,0.94,0.99,0.567,1
Mocha_Soul,2737,15074,143,1331,2281,4,5.5075,5.2097,0.1761,86,2.403,1.8054,42370,284.654,213.8648,124.827,0.5218,1.37,0.10,0.04,0.44,0.596,1
mockman,3773,37057,141,5257,3038,219,9.8216,9.9759,0.0411,68,2.092,0.3979,67522,161.436,30.7088,105.284,22.0606,1.3333,0.05,0.04,0.41,0.295,0
Modernvinyl,2524,43495,40,28334,1551,450,17.2326,1.8047,0.1208,146,3.695,0.1304,1204,7.646,0.2699,105.388,10.3579,1.2982,0.06,0.33,0.69,0.666,1
Mojoman1289,1352,320,138,259,1118,4,0.2367,5.713,0.034,62,1.875,2.3166,60993,198.075,244.7259,86.2281,15.7873,3.901,0.32,0.43,0.32,0.4156,0
mollysvh,2538,280,114,934,811,42,0.1103,0.2258,0.0213,94,4.5214,1.3555,166,4.9964,1.4979,111.9679,33.1489,1.1553,0.37,0.20,0.47,0.625,1
mom_eugene,118,97,130,5,133,0,0.822,3.7119,0.1017,15,0.6842,13.0,39102,497.5895,9454.2,93.5263,44.0683,2.2903,0.33,0.15,0.42,0.2737,0
MoneyMistress69,273,539,110,780,580,1,1.9744,2.6996,0.1538,12,1.4114,0.95,731,6.72,4.5231,116.7619,14.4772,2.8051,0.45,0.10,0.84,0.4305,0
Monkey7771,3223,6133,23,1115,2334,2,1.9029,3.5939,0.2538,7,0.044,0.0395,6931,139.799,125.3803,112.906,13.1503,1.8902,0.33,0.32,0.34,0.827,1
MonkeyWrenchATX,2655,2319,122,1263,48,65,0.8734,0.0693,0.145,10,0.26,0.2059,64443,277.576,219.7751,105.574,10.0277,1.7679,0.24,0.08,0.73,0.542,1
Monskerz,3300,925,78,271,359,10,0.2803,0.4967,0.0339,34,1.0803,3.6716,311132,364.7915,1239.7528,73.443,16.2754,1.4102,0.28,0.36,0.19,0.1705,0
moon_mxtr,3157,2811,110,1619,195,86,0.8904,0.0542,0.0054,149,12.774,7.8901,429,2.909,1.7968,91.047,17.5241,2.1313,0.73,0.64,0.58,0.723,1
Moosekleenex,1485,3076,62,7180,273,110,2.0714,3.4572,0.1468,7317,66.548,9.2685,117368,2047.578,285.178,73.001,20.1522,1.3929,0.08,0.33,0.13,0.477,0
Morgannn_Sierra,1409,2519,32,503,463,2,1.7878,5.4649,0.2236,65,2.741,5.4493,78550,482.457,959.159,55.558,26.4188,1.0455,0.02,0.25,0.05,0.518,1
MosaicIoT,1590,132,33,286,63,8,0.083,0.022,0.0572,3,0.1212,0.0559,297,12.3258,5.6888,115.9015,29.1927,1.2373,0.45,0.21,0.60,0.7955,1
Moshology,2499,11940,4,4134,2771,45,4.7779,6.2689,0.0012,70009,86.466,20.9158,27459,34.251,8.2852,39.79,2.2592,1.6667,0.00,0.06,0.05,0.397,0
MOWheatley,3271,10853,0,494,152,25,3.3179,0.0251,0.0003,10,0.269,0.5445,10,0.158,0.3198,79.223,9.7828,1.0,0.00,0.00,0.99,0.103,0
MPRG_Victoria,2877,1318,63,1680,1452,48,0.4581,0.0118,0.0549,15,0.425,0.253,46,0.712,0.4238,122.402,32.5405,2.1259,0.41,0.28,0.65,0.365,0
mrdavidfilm,1051,1840,158,262,1271,19,1.7507,0.3511,0.2131,29,0.415,1.584,138223,195.074,744.5573,113.15,25.847,1.5833,0.24,0.06,0.72,0.618,1
mrfeelswildride,1378,23028,23,13855,393,164,16.7112,0.2039,0.0987,10205,52.746,3.807,76523,326.747,23.5833,83.405,1.0419,1.1429,0.01,0.13,0.23,0.563,1
MrNHendrix,2700,3412,86,3531,973,43,1.2637,0.3256,0.0744,219,7.281,2.062,28670,63.523,17.9901,107.264,34.3097,1.9189,0.59,0.14,0.27,0.505,1
MrsAshburysWorl,210,593,71,76,251,1,2.8238,1.7095,0.9286,15,0.841,6.4737,2533,11.3675,87.5,125.0889,42.7764,2.835,0.35,0.12,0.71,0.7829,1
MrShortFry,3342,3956,125,294,382,15,1.1837,0.62,0.0174,18,0.713,2.4252,149956,573.694,1951.3401,110.806,16.6674,1.386,0.21,0.27,0.16,0.116,0
msraynsford,2690,1470,48,357,105,15,0.5465,0.0829,0.0108,10,0.445,1.2465,39,0.353,0.9888,117.498,10.4544,1.2,0.02,0.20,0.84,0.146,0
MTD_Jake,3534,5505,159,872,718,46,1.5577,1.7315,0.0407,166,2.497,2.8635,282918,1051.855,1206.2557,113.066,19.4237,1.463,0.16,0.10,0.59,0.329,0
Mumbrellanews,1169,11892,142,8952,1550,189,10.1728,0.2301,0.0402,86,0.842,0.0941,18,0.74,0.0827,116.295,8.9467,1.1481,0.05,0.77,0.94,0.396,0
muscularpikachu,2801,13897,136,2548,886,64,4.9614,8.9422,0.0439,1264,10.895,4.2759,14937,69.685,27.3489,82.31,28.3044,1.1471,0.03,0.05,0.31,0.271,0
MusicTalks_xyz,1144,19915,156,19381,14730,290,17.4082,17.5402,0.1093,35,4.051,0.209,40583,46.24,2.3858,116.803,23.3733,1.7335,0.32,0.17,0.67,0.589,1
muskrat_john,3732,135540,160,18450,980,1185,36.3183,11.9823,0.1174,144,5.014,0.2718,128108,543.569,29.4617,98.812,15.1133,1.3882,0.09,0.15,0.38,0.596,1
musosguide,3409,22406,104,3571,2657,118,6.5726,0.1273,0.0616,8,0.407,0.114,7542,14.677,4.1101,111.285,10.9084,1.381,0.21,0.05,0.78,0.326,0
Mustang_Chorale,1020,293,0,221,313,1,0.2873,1.148,0.2196,30,1.8328,2.4299,23838,144.6109,191.724,116.4334,45.5584,1.4034,0.41,0.49,0.16,0.9113,1
Mvettemagred,370,291,96,18,31,1,0.7865,1.7865,0.0081,21,1.3806,22.1667,180,0.8651,13.8889,88.5017,24.281,1.0,0.08,0.10,0.20,0.0554,0
mylin1,2738,18909,142,2361,1616,59,6.9061,7.4039,0.0278,34,2.036,0.8623,11969,12.834,5.4358,74.522,32.9783,1.2059,0.03,0.20,0.17,0.159,0
mystikka,3715,3231,124,1915,1563,44,0.8697,0.604,0.0576,6,0.284,0.1483,98516,734.564,383.5843,95.641,16.0783,2.6328,0.46,0.10,0.64,0.252,0
MyTopKS,1297,1437,76,1390,1553,26,1.1079,1.3763,0.0054,10,0.814,0.5856,5,0.082,0.059,107.455,27.8687,1.8696,0.02,0.01,0.99,0.062,0
NaeKhen,2477,14831,150,161,302,2,5.9875,1.849,0.1942,68,0.474,2.9441,514068,9011.721,55973.4224,97.992,4.3088,1.1519,0.08,0.23,0.23,0.501,1
NaijaHitsFM,722,238461,155,3178,1037,23,330.2784,1.8726,0.0,29,0.364,0.1145,7,0.219,0.0689,114.716,7.1096,3.804,1.00,0.00,1.00,0.166,0
nametoobasque,898,1093,106,128,364,11,1.2171,1.6392,0.5267,16,0.289,2.2578,175684,2276.881,17788.1328,99.85,1.7729,1.5918,0.05,0.20,0.40,0.488,0
nancyjcohen,3076,58734,104,7285,6696,600,19.0943,0.7029,0.025,6,0.259,0.0356,18,0.562,0.0771,119.345,5.3953,1.6684,0.78,0.31,0.95,0.291,0
natsecdalton,1357,5023,160,1450,441,46,3.7015,0.325,0.692,54,0.261,0.18,194901,492.327,339.5359,133.47,-2.4188,1.5269,0.17,0.02,0.21,0.976,1
NDShipley,3391,975,123,395,1298,37,0.2875,0.1236,0.0652,74,1.0507,2.4152,47315,292.2236,671.7443,100.7599,23.6964,1.5941,0.41,0.19,0.51,0.3139,0
NDSPodcast,327,442,154,78,167,3,1.3517,1.7401,0.1223,27,1.3386,7.5513,485,3.2636,18.4103,93.8886,17.8789,1.7832,0.33,0.13,0.43,0.3114,0
neanderthalTT,320,389,154,931,749,7,1.2156,1.6469,0.2344,14,0.839,0.3469,9776,65.1662,26.9484,112.574,20.7527,2.9556,0.70,0.41,0.62,0.3792,0
NeilaK20,3464,131100,153,1546,793,135,37.8464,54.8952,0.0805,181,1.637,1.0589,201212,1010.709,653.7574,112.509,21.1374,1.3553,0.08,0.04,0.44,0.379,0
Nerdarchy,1611,14688,142,6679,2517,116,9.1173,6.0689,0.0012,298,3.889,0.5823,25,0.711,0.1065,97.591,22.4622,1.4778,0.18,0.04,0.49,0.259,0
NeverBoredGames,1428,1715,137,579,251,15,1.201,6.8312,0.1008,27,1.771,3.0587,469,3.065,5.2936,115.631,22.7738,1.8654,0.10,0.16,0.75,0.277,0
NewsWatchTV,3239,8043,113,30519,1279,312,2.4832,0.6579,0.0009,611,3.006,0.0985,413,1.545,0.0506,124.885,30.0859,1.271,0.11,0.29,0.83,0.388,0
NextFab_PHL,3184,4979,124,4398,1220,264,1.5638,0.6219,0.0666,17,1.637,0.3722,54,1.461,0.3322,124.715,26.6799,1.3162,0.23,0.17,0.73,0.58,1
NicheGame,1316,4440,123,4194,647,95,3.3739,6.2044,0.5357,709,5.93,1.4139,449,4.914,1.1717,112.724,28.9725,2.1575,0.15,0.13,0.37,0.76,1
nicoxbat,1352,611,121,1307,974,9,0.4519,0.9438,0.2167,108,1.1096,0.5034,101527,960.5464,435.8103,115.6003,29.5971,2.7147,0.56,0.16,0.40,0.6695,1
NoaTugy,965,20418,158,627,1986,17,21.1585,82.8736,0.3927,7,0.306,0.488,159449,1634.257,2606.4705,89.418,15.4178,1.5094,0.11,0.18,0.17,0.388,0
noisesatnight,240,95,149,342,1662,8,0.3958,3.9,0.075,21,2.8211,0.7836,10,1.7789,0.4942,96.6526,18.8404,2.0,0.03,0.20,0.60,0.5474,1
nook_pod,687,1337,111,1274,4518,50,1.9461,2.9709,0.4949,44,1.26,0.989,20888,25.576,20.0754,118.637,44.7822,1.7214,0.32,0.13,0.62,0.519,1
Noomoid,3192,19144,142,1335,2814,22,5.9975,3.6789,0.0088,51,2.553,1.9124,51337,145.488,108.9798,71.227,32.4056,1.0241,0.08,0.31,0.16,0.039,0
norm,2892,18992,66,761491,701,2122,6.5671,2.7044,0.0615,218499,3219.869,4.2284,100379,1103.309,1.4489,75.69,18.9535,1.2411,0.22,0.35,0.28,0.985,1
NORSKK1,1518,7263,23,351,7,4,4.7846,0.0639,0.0573,20,0.896,2.5527,5,0.314,0.8946,108.775,-1.8806,1.0,0.00,0.27,0.89,0.241,0
notesinabook,3110,2812,134,1457,2618,79,0.9042,0.0415,0.0055,15,0.476,0.3267,735,1.227,0.8421,95.129,11.9971,2.2016,0.50,0.41,0.98,0.172,0
NotoriousJnX,3125,71419,149,11190,7778,230,22.8541,8.1706,0.0832,38,0.762,0.0681,30360,171.408,15.318,97.372,9.893,2.5339,0.37,0.16,0.60,0.357,0
notreble,3682,20288,121,18968,745,376,5.51,0.6879,0.0,94,4.924,0.2596,21,0.881,0.0464,71.285,2.9797,2.0,0.00,0.00,1.00,0.461,0
NPHNicholas,492,237,0,6,79,0,0.4817,1.0081,0.0224,63,1.7764,70.1667,74317,557.3671,22016.0,121.7468,-0.0142,1.0,0.01,0.02,0.53,0.0928,0
nuancedminutiae,1682,3249,107,610,1708,16,1.9316,9.6433,0.1011,76,1.64,2.6885,282918,1141.537,1871.3721,105.917,31.1686,1.2206,0.07,0.10,0.39,0.227,0
OandFPodcast,2472,1546,160,1297,1580,70,0.6254,0.1015,0.0785,40,1.49,1.1488,125630,188.033,144.9753,124.905,25.5273,1.6345,0.48,0.06,0.73,0.706,1
obfuscatingGod,2540,2098,74,182,1998,4,0.826,10.3469,0.2217,50,0.908,4.989,277350,5683.135,31226.0165,96.244,12.77,1.375,0.05,0.40,0.19,0.597,1
oceanodejuegos,1437,4905,43,2596,1310,84,3.4134,2.437,0.2032,48,2.084,0.8028,46778,52.593,20.2592,96.554,6.128,1.5426,0.19,0.30,0.32,0.451,0
OdiniaInvictus,2039,25073,159,2935,4983,82,12.2967,3.7587,0.2084,40,2.211,0.7533,13180,34.866,11.8794,115.455,-0.0151,3.7069,0.17,0.37,0.70,0.814,1
ofdicendragons,2626,65867,152,1805,339,79,25.0826,0.1672,0.0,6,0.137,0.0759,3,0.046,0.0255,74.182,2.2683,1.0343,0.99,0.00,1.00,0.04,0
OkleMiller,3348,1961,156,1160,1030,53,0.5857,0.2721,0.0484,12,0.716,0.6172,20285,25.651,22.1129,96.203,35.5012,1.4839,0.47,0.14,0.27,0.255,0
OlamicCutlery,2739,972,48,2595,147,20,0.3549,0.0661,0.0369,38,4.6342,1.7233,11,1.1057,0.4112,73.1389,16.3325,2.1452,0.06,0.59,0.14,0.513,1
oli_woodman,3415,1516,37,328,254,8,0.4439,0.1089,0.0518,55,1.119,3.4116,4457,14.685,44.7713,75.879,12.493,1.3627,0.10,0.19,0.25,0.286,0
OneInchPunchInc,2366,17401,126,19212,18360,324,7.3546,51.9903,0.0,6,1.205,0.0627,3,0.102,0.0053,98.552,24.3129,1.9646,0.23,0.41,0.49,0.088,0
OneShotRPG,1725,40726,134,8116,1284,194,23.6093,42.127,0.1617,982,12.982,1.5996,169329,548.974,67.641,90.203,20.318,1.4932,0.07,0.12,0.29,0.424,0
onexanaxshy,52,4,139,4,42,0,0.0769,0.0385,0.0,5,2.0,2.0,1,0.25,0.25,125.5,39.8975,0,0.00,0.00,0.50,0.25,0
OnlyPlayWizards,2179,6149,116,328,553,32,2.8219,1.1409,0.0445,149,1.745,5.3201,380320,536.288,1635.0244,122.186,15.38,2.2448,0.62,0.13,0.77,0.331,0
opengamingstore,834,422,104,2196,3711,8,0.506,0.2782,0.0815,27,1.3795,0.2268,5646,25.1274,4.1307,109.5596,16.7924,1.5946,0.10,0.06,0.81,0.3463,0
openhousetv,2833,4277,47,13405,1542,172,1.5097,0.1603,0.0116,190,3.831,0.2858,49,1.131,0.0844,109.801,23.1084,1.2458,0.12,0.12,0.86,0.509,1
OrlyBed,43,136,116,91,957,1,3.1628,3.8837,2.0233,1,0.0654,0.0769,1133,65.514,77.033,111.3925,22.268,2.1379,0.27,0.36,0.59,0.8318,1
OurTableTales,253,106,160,94,386,2,0.419,1.5692,0.0474,8,2.3429,2.617,7,1.4571,1.6277,107.2762,17.1209,1.625,0.08,0.05,0.60,0.5905,1
OutOnTheMoors,1411,278592,23,13357,8365,343,197.4429,193.2374,0.6237,195,0.747,0.0559,109858,598.816,44.8316,109.564,3.7925,1.0,0.01,0.03,0.08,0.905,1
palettegear,1687,2609,136,3031,2684,109,1.5465,1.5934,0.1618,86,1.251,0.4127,159,2.188,0.7219,121.297,31.8129,1.4695,0.26,0.13,0.48,0.598,1
PamelaSamuelson,2243,14567,66,4225,822,194,6.4944,17.5105,0.4218,107,0.775,0.1834,201455,848.976,200.9411,133.648,11.8771,1.3294,0.17,0.03,0.26,0.979,1
paolodilamio,2255,23753,57,2029,1756,13,10.5335,7.6967,0.0692,739,4.423,2.1799,15391,54.211,26.7181,79.85,19.3906,1.25,0.08,0.22,0.18,0.261,0
papercutspod,61,57,142,188,252,0,0.9344,3.0984,0.2295,46,4.2982,1.3032,23,2.1228,0.6436,92.8421,26.896,1.0556,0.32,0.33,0.23,0.4912,0
peachypaetynn,482,633,38,149,284,0,1.3133,1.1369,0.3838,44,2.804,11.2349,431733,9947.0017,39854.7651,75.3685,20.0513,1.6154,0.02,0.15,0.16,0.5126,1
PebbleandMoon,43,44,0,9,25,0,1.0233,0.0,0.0,2,0.3636,1.7778,2,0.2273,1.1111,136.6818,38.5798,2.619,0.48,0.00,1.00,0.2045,0
pedrilli,3808,26687,95,2407,2679,56,7.0081,0.0034,0.0,15,0.048,0.0199,10,0.111,0.0461,98.559,8.2783,1.6667,0.00,0.00,1.00,0.101,0
PEG_Games,1770,2390,94,2226,187,78,1.3503,0.9181,0.0266,67,5.212,2.3414,82,2.832,1.2722,125.1,17.0283,1.3735,0.32,0.10,0.83,0.674,1
PELightning,3465,39799,141,1154,1607,42,11.486,4.6277,0.0479,34,1.239,1.0737,122063,636.712,551.7435,82.016,11.0351,1.1852,0.05,0.20,0.32,0.207,0
PenanceRPG,1108,20498,155,4892,4829,63,18.5,49.5406,0.4783,31,2.823,0.5771,351796,747.187,152.7365,130.55,9.5171,3.2135,0.53,0.09,0.44,0.795,1
peter_gillet,595,4599,68,196,206,2,7.7294,50.3345,0.6639,49,0.812,4.1429,155239,1396.422,7124.602,102.459,14.0154,1.472,0.16,0.07,0.34,0.451,0
pgh_gamer,353,1196,100,251,665,4,3.3881,5.8215,0.2691,50,2.234,8.9004,217778,625.397,2491.6215,102.66,25.0926,1.2886,0.15,0.10,0.40,0.148,0
PhantasmalFarce,186,644,144,108,257,2,3.4624,11.5806,0.6989,444,2.1888,12.9907,50251,279.6505,1659.7778,118.8206,16.4809,2.0,0.16,0.08,0.58,0.3136,0
philipjreed,3486,40777,47,3408,794,224,11.6974,3.3207,0.0866,58,2.708,0.7946,862187,1427.922,418.9912,105.22,11.9044,1.3578,0.11,0.43,0.63,0.483,0
PhilpottDon,1271,25079,158,31391,30739,1414,19.7317,4.0504,0.1975,7,0.495,0.0158,3888,7.579,0.2414,109.307,18.1153,1.6858,0.65,0.11,0.84,0.552,1
PHISHpointO,1868,26935,143,1322,1009,38,14.4192,19.0375,0.0412,84,1.411,1.0673,414987,1563.583,1182.7405,81.613,11.7579,1.1176,0.05,0.10,0.28,0.101,0
PhongOdin,435,4921,120,313,218,8,11.3126,2.8506,0.269,29,1.21,3.8658,150487,344.439,1100.4441,87.348,20.015,1.3214,0.03,0.02,0.28,0.142,0
photorumors,3325,10178,35,22588,43,847,3.0611,0.2445,0.0743,200,5.978,0.2647,207,6.828,0.3023,112.498,3.3425,1.5131,0.61,0.71,0.93,0.847,1
picobrewbeer,1868,2549,142,3292,567,105,1.3646,2.015,0.1825,29,0.971,0.295,51,0.905,0.2749,109.857,40.2455,1.5083,0.24,0.11,0.38,0.433,0
Pjschard,2729,32655,120,1771,392,58,11.9659,11.037,0.07,142,1.951,1.1016,261,2.405,1.358,84.479,16.2767,1.148,0.20,0.25,0.16,0.247,0
PlanBstudio,3640,42493,128,2430,73,139,11.6739,0.047,0.0146,65,0.261,0.1074,1701394,2497.029,1027.584,93.331,24.5987,1.1316,0.04,0.02,0.70,0.086,0
PlayingGrounded,559,327,93,100,30,5,0.585,1.61,0.1717,103,1.5443,5.05,4381,35.2966,115.42,110.2875,39.6366,3.4607,0.27,0.16,0.52,0.578,1
PlaySocialSloth,267,18,67,60,18,1,0.0674,0.03,0.015,13,3.5882,1.0167,5,2.0588,0.5833,116.9412,24.6682,1.0,0.06,0.29,0.65,0.6471,1
PoeticStudio,1595,1347,160,4355,354,59,0.8445,2.0972,0.1636,46,2.892,0.6641,88608,117.169,26.9045,122.248,29.5595,2.4182,0.48,0.10,0.63,0.636,1
PolyhedronC,2293,7969,138,1907,991,87,3.4754,1.7968,0.099,42,2.207,1.1573,93494,139.865,73.3429,104.401,14.6558,1.5476,0.21,0.16,0.42,0.381,0
PowercellGames,2299,429,0,15,60,4,0.1866,0.0004,0.0,6,0.1515,4.3333,5,0.1375,3.9333,127.0699,18.1843,1.9857,0.82,0.84,0.96,0.0909,0
powermeterIQ2,138,33,0,1486,146,5,0.2391,0.0725,0.0072,278,15.9091,0.3533,36,2.2727,0.0505,136.4848,31.3318,1.2308,0.39,0.06,0.97,0.4545,0
praguemicrofest,1603,502,136,602,1353,8,0.3132,0.7455,0.179,21,1.9779,1.6362,207,6.7189,5.5581,123.4116,13.9364,2.2732,0.37,0.24,0.50,0.8454,1
PrettyPickleBRC,1160,83,101,115,79,2,0.0716,0.0017,0.0,6,0.4699,0.3391,4,0.2289,0.1652,66.8554,15.1212,1.0,0.02,0.00,0.92,0.1446,0
pride_site,3530,28071,56,89053,815,760,7.9521,0.8008,0.0558,1555,15.39,0.1728,24564,82.519,0.9266,100.675,19.7901,1.1225,0.40,0.04,0.88,0.784,1
PrinceGrimdark,3301,694,83,794,1673,21,0.2102,0.3154,0.1109,32,1.5675,1.3602,84451,165.7504,143.8312,116.0639,23.7761,2.1376,0.16,0.06,0.49,0.7271,1
PrintNinja,2832,4826,128,2641,1567,103,1.7041,0.6345,0.0155,15,0.971,0.3677,9150,9.62,3.6426,121.56,43.2164,1.7137,0.24,0.04,0.84,0.224,0
ProductHunt,1657,105320,114,347450,27,5253,63.5607,44.7677,0.1249,1348,31.506,0.0907,97589,177.303,0.5103,100.385,21.9517,1.0392,0.05,0.51,0.74,0.808,1
ProductionsW7,899,2651,160,834,1931,1,2.9488,2.2236,0.0712,40,3.2,3.8369,1096,2.347,2.8141,108.662,31.3037,1.2179,0.28,0.16,0.66,0.408,0
ProfClayton,3218,14498,115,1257,684,157,4.5053,3.8452,0.0423,238,3.955,3.1464,195232,1395.8,1110.4216,111.703,20.1552,1.558,0.32,0.09,0.49,0.247,0
projectmobius,3458,271,55,189,97,10,0.0784,0.0891,0.0026,8,0.417,0.5979,9914,72.2325,103.5714,99.1181,8.2535,2.1375,0.30,0.23,0.44,0.1661,0
PROleary,2914,3224,82,238,782,4,1.1064,0.0288,0.0199,7,0.429,1.8025,54378,151.223,635.3908,85.376,14.4224,1.1648,0.09,0.36,0.55,0.092,0
propsofprophecy,3324,4678,156,337,616,12,1.4073,0.4964,0.1062,140,0.927,2.7507,225013,1913.71,5678.6647,100.989,20.6222,1.4058,0.14,0.14,0.33,0.392,0
pthistory,396,30420,135,11139,8240,42,76.8182,0.6616,0.0,9,1.171,0.1051,6,0.987,0.0886,132.044,5.248,1.003,0.99,0.68,0.95,0.589,1
pts,4158,31181,99,861,446,38,7.499,4.3487,0.0212,115,1.816,2.1092,31710,114.547,133.0395,65.061,10.9574,1.6,0.01,0.05,0.17,0.138,0
PublicLab,2583,4912,145,6481,1095,409,1.9017,0.5637,0.0902,81,1.411,0.2177,10585,13.059,2.015,118.376,18.3285,1.9875,0.24,0.17,0.81,0.467,0
PubMeeple,1145,1755,157,1037,1484,39,1.5328,1.0087,0.1642,19,1.152,1.1109,1235,4.172,4.0231,112.231,29.0505,1.5843,0.33,0.07,0.54,0.316,0
pvcrowdworks,1219,195,144,102,154,10,0.16,0.0008,0.0098,6,0.6302,1.1863,33,0.5156,0.9706,130.8385,16.8521,1.6448,0.95,0.02,0.94,0.2344,0
QUTfoundry,647,4186,154,1944,2167,118,6.4699,8.1144,1.0077,25,1.418,0.7294,1038,7.51,3.8632,137.482,36.7015,2.5259,0.68,0.04,0.40,0.876,1
radiodrama,3548,7446,154,3107,676,110,2.0986,5.6545,0.1026,74,2.247,0.7232,112681,303.887,97.8072,115.31,24.6507,1.2308,0.12,0.03,0.48,0.48,0
rafaelshimunov,3287,14799,145,4575,1853,113,4.5023,7.4107,0.1144,1805,8.712,1.9043,194080,1205.745,263.5508,118.183,3.9803,1.2059,0.10,0.11,0.43,0.613,1
RainSage,3384,9111,152,237,161,175,2.6924,0.479,0.151,9,0.412,1.7384,257876,4631.726,19543.1477,117.435,16.4775,2.952,0.38,0.19,0.47,0.595,1
rajupp,3530,110615,157,24125,1490,721,31.3357,1.1031,0.0408,81,4.023,0.1668,201708,479.795,19.8879,86.4,10.3817,1.2148,0.14,0.07,0.33,0.423,0
randomdnd,754,15787,118,1326,3,70,20.9377,0.2958,0.0027,7,0.812,0.6124,3,0.163,0.1229,132.737,-31.9597,1.0,0.73,0.00,0.20,0.145,0
rapjoeybatts,2660,9621,154,1562,756,92,3.6169,0.238,0.0786,7,0.496,0.3175,177118,1292.751,827.6255,90.414,11.2043,4.7659,0.44,0.08,0.50,0.343,0
rasklz,1079,52,115,15,21,2,0.0482,0.1019,0.0426,4,0.3077,1.0667,12,3.75,13.0,132.1923,20.13,1.027,0.71,0.17,0.12,0.9808,1
raymondsuze,2142,328,0,23,24,0,0.1531,0.0061,0.0901,1,0.0092,0.1304,12510,50.3006,712.9565,94.9571,1.7289,1.925,0.12,0.07,0.56,0.6227,1
