keywords,User,Time,Favorite count,retweets,Text
Tinkamo,bigdaddyj,2018/5/27 13:16,0,1,"Servo is a unique block provided only with #Tinkamo Play &amp; Tinker Kit. Steer a car, wriggle like a caterpillar or m https://t.co/uAFLDvOms7"
Reign of Cthulhu,Bigdoglove630,2018/5/22 0:57,4,1,"THIS Game is Going To Be Awesomely Cthulhu Amazing, Reign Of Cthulhu, it's on Kickstarter NOW, I Just Pledged, Did https://t.co/uYN3NyzpUX"
Aeroe BikePack,bikepackingcom,2018/6/1 11:30,9,2,NEWS: The Aeroe BikePack just launched on Kickstarter along with a new video showing these unique packs and mountin https://t.co/QdJjPZ479S
Revos,bikeradar,2018/5/22 6:49,5,1,Bolt-on e-bike conversion from Bristol https://t.co/JES1wPL78S
"Gender, Archives, Advocacy",birdnfox,2018/5/31 20:55,3,2,"Hey friends, I just backed what I consider a very worthy initiative: 'Gender, Archives, Advocacy: Research Essay by https://t.co/5IMb39UY8C"
Zombie Battleground,bitcoinsguide,2018/6/18 7:10,0,1,"Zombie Battleground: Loom Networks Blockchain Crypto Card Game On Kickstarter https://t.co/nTH9IKIHIu

Zombie Batt https://t.co/tweZRFjpr0"
"A Maker Faire for Providence, RI",bjepson,2018/6/1 19:31,6,2,"The @pvdmakerfaire #Kickstarter campaign has only $179 to go! It's all-or-nothing funding, so every little bit help https://t.co/aquiahvZXG"
Rage Create,bjmgraphics,2018/5/22 12:06,1,1,Companies are people too and customers are not always right. Mob rage at a company is a terrible way to honor disab https://t.co/yTVrhbDvxp
Lithography Schnellpresse anno 1904,BlackHeartPress,2018/6/10 23:07,4,2,Check out this beautiful beautiful lithography print of mine that you can get as reward for backing my 78% funded K https://t.co/m0EzSy4aPD
Creatures & Cupcakes,blahblahgames,2018/6/12 22:15,2,1,I just backed Creatures &amp; Cupcakes on @Kickstarter https://t.co/xhkq22MDGw
Wooting two,blakespot,2018/6/7 14:31,2,2,Heres something I hadnt seen before. An analog keyboard for gamers. Key-travel is measured and can be read by gam https://t.co/itS5JSCTAI
The Ultimate Clap Back,blasianFMA,2018/5/28 20:22,3,3,Trying to raise 376 more dollars for @ClapBackGame's kickstarter. 2 days left. They won't get any of the money if t https://t.co/hAjJdJ3e0n
Bloc by Bloc 2nd edition,blocbybloc,2018/6/11 16:00,9,4,LAST CALL ³ð Final days on Kickstarter for Bloc by Bloc 2nd edition  https://t.co/oiTWLmwwsk https://t.co/qwhnGlBhZW
Ratmen Temple,blogsNcoffee,2018/6/4 10:13,1,1,"4 All-Ages Games Kickstarters You Should Back  No Thank You, Evil!, Scales &amp; Tales, Ratmen Temple, and Fetch Quest https://t.co/noaD1V9LLb"
The Bandicoot Headlamp,BloomWatcher,2018/5/14 5:01,0,1,The Bandicoot Headlamp exceeded 100K$ on day 4  #Kickstarter https://t.co/apxQ7fXBY1 https://t.co/GgfXsOy4NP
Art deliveries,BlueDartTweets,2018/6/19 5:15,3,2,"Blue Dart launches its state-of-the-art #aviation hub in #Chennai, further boosting its market leadership by accele https://t.co/YOszl4AUyJ"
The Orphic Hymns Grimoire,Blueflamemagick,2018/5/28 4:04,7,3,A friend of mine is doing a new set of translations for the Orphic Hymn Grimoire. https://t.co/EFhHOGUDyZ It looks https://t.co/8oKNOzqfYO
FITT Cube,Bluehenbins,2018/5/17 18:41,0,1,Check out FITT Cube - The new shape of fitness by Josh Hume on @Kickstarter https://t.co/fZqqT3LLcN
The Lemonade Wars,BluffCreekElem,2018/5/17 14:25,8,1,"Mrs Swensons  3rd graders read, discuss and reflect on The Lemonade Wars while preparing for BCEs Global Chariti https://t.co/u8FkFjFsd8"
Tiny Ninjas,BoardCrazyGames,2018/5/29 1:05,3,1,It was a ton of fun writing about May's top Kickstarter #boardgames. Whether it's the Crusader Kings adaptation or https://t.co/VugvJs8TCi
"New Corp Order, a tabletop game about Marketing&Manipulation",Boardgame_girl1,2018/5/22 0:53,12,2,"Excited to be live-streaming a play through of New Corp Order, a tabletop game about Marketing&amp;Manipulation with https://t.co/OVenAzXpzi"
Crusader Kings The Board Game,BoardGameAcad,2018/5/27 4:00,0,1,Check out  The Crusader Kings board game brings the medieval soap opera to your tabletop https://t.co/E5LSOxsq4h #boardgames #tabletop
The Board Game Book,BoardGameBook,2018/6/18 21:16,5,2,We're getting so close to our funding goal! Please help us make a fantastic book for the gaming community! https://t.co/vM7BPqHF0X
Tricky Tides,BoardGameChick,2018/5/25 0:38,1,1,Somehow just found out about this game..  So glad I caught it before the campaign ended. It looks great! I love the https://t.co/E3pWBYz0v3
ORC STABR,boardgamelinks,2018/5/10 10:14,1,1,Orc Stabr RPG Up On Kickstarter - Tabletop Gaming News https://t.co/8QUzzTrkQD
"SAMSARA, the Board Game",boardgamerev,2018/5/13 15:22,2,1,"Congratulations to Eric J Beck you are the winner of the Board Game Revolution ""Samsara"" #worldwide #community https://t.co/5yvGPPNQjS"
Gorus Maximus,boardgamerpinup,2018/6/17 21:34,27,3,I just backed Gorus Maximus - A trick-taking game of gladiatorial combat! on @Kickstarter https://t.co/beSBrUcjjj @Insideupgames
Kodama Duo,BoardGames_TT,2018/5/12 4:49,0,1,Kodama Duo: Kindred Spirits on Kickstarter #BoardGames https://t.co/IDiNRHnpio
18Lilliput,Boardgametruckr,2018/6/5 18:10,12,1,This game looks right up my train track... 18Lilliput by Leonhard Orgler on @Kickstarter https://t.co/OrHBVCraQJ
Art books about Family and Unusual Unicorns,bobbychiu,2018/6/2 16:30,60,2,Unusual Unicorn sketch!! Hoping everyone is enjoying their weekend! (What would you name him?...) ~ R https://t.co/6g17MpI0JV
Return to the Hollow Earth,BoingBoing,2018/5/10 2:03,3,3,"Support @rudytheelder's Kickstarter for his new book ""Return to the Hollow Earth."" https://t.co/pHD3uAh91a https://t.co/dIsrcZm8xj"
Mr. Cabbagehead's Garden,BoldBebo,2018/5/19 21:24,7,1,You have just 11 days left to back @LudiCreations Mr. Cabbagehead's Garden! This is one of the coolest solo games I https://t.co/y11Hvc2suQ
Cigar Box Battle Mats,BoLSNEWS,2018/6/15 21:35,4,3,Upgrade your Table  Cigar Box Battle Mats Kickstarter is now Live &amp; Funded https://t.co/iiWHUmlG6F
Posthuman Saga,Bombastic_World,2018/5/22 12:37,5,1,Posthuman Saga is a project made by some Maltese friends of mine   @Kickstarter! https://t.co/UdYWiK6B8Y
Visions of Whence,BookishLinda,2018/6/8 16:30,5,2,"I'm backing Visions of Whence, a wonderful art book by @corygodbey https://t.co/WTvv4bxtFW"
Bad Girl Tarot Deck,booksatkerouac,2018/6/13 21:40,3,1,I think I just put this one over the finish line! @nurse_nurse Bad Girl Tarot Deck on @Kickstarter https://t.co/w603NVZxvi
YA Fantasy Novel,BookSizzle,2018/6/12 5:40,1,1,"""5â­ A beautifully written fantasy story.""
""5â­ Well-written, amazing storytelling, great characters.""

  Looking fo https://t.co/qTel4VHSXQ"
Fantastic Fantasies,Booktrust,2018/5/22 12:25,2,3,"If you've been following our #WhatToReadAfter Horrid Henry chat, you might be interested in trying some of https://t.co/WGLcSwnS4r"
YA Fantasy Novel,BookTweepz,2018/6/5 3:40,0,1,"""5â­ A beautifully written fantasy story.""
""5â­ Well-written, amazing storytelling, great characters.""

  Looking fo https://t.co/MDyBFL1ylq"
Custom Hand-Painted Shoes,boredbyyou_zzz,2018/5/15 12:49,0,1,DM of your looking for a custom pair of hand painted shoes too!! I LOVE making these and would absolutely love to m https://t.co/OIu0gvDAJC
Crisis at Steamfall,bossfan2000,2018/6/5 1:18,0,1,I entered to win #CrisisAtSteamfall thanks to @BDGTom @TryRollingSolo | #BoardGames #BoardGame #SoloBoardGames https://t.co/KrTEQciHSD
Swiss Made Automatic Watches,Bovarrowatches,2018/6/6 2:56,1,1,Brand new on @Kickstarter: Mare Rimor | Automatic Swiss Made Watches Redefined by Bovarro Watches https://t.co/lFVxiTKUqL
RuckBucket,bradleygleeson,2018/6/6 18:46,1,1,"RuckBucket | World's Toughest Insulated Backpack
Just ordered my fully loaded Midnight Black. Help us push this cam https://t.co/ZHjWzRhunZ"
RPG Book Leather Cover,bragrman,2018/5/29 10:42,1,1,This KS project has 6 days to go. Leather sleeves for your #TTRPG books - I'm looking forward to having a DnD set t https://t.co/YdDzhLee2T
Where are my shoes?,Brandon_Nocaute,2018/5/20 22:27,14,1,"Me to my 2 year old: Valerie where are your shoes?

*Put hands on hips

*Paces back and forth

*Taps chin

Valerie: I cant find it."
ORC STABR,BrawlingBros,2018/5/15 17:50,8,2,"Episode 73 is a go! Check our Castell review, talk Brook City, Omen Saga &amp; ORC STABR.  We review @BoardGameGeek top https://t.co/DrqpUnPFeW"
Sparkle*Kitty Nights,breaking_games,2018/5/22 1:34,9,3,"Sparkle*Kitty Nights Kickstarter has 10 days to go!!!!
Donate now HERE and be a part of the fun: https://t.co/wXzuIMo9tL"
Arcana League,BrianBuchanan57,2018/6/1 19:13,4,1,I just backed Arcana League on @Kickstarter! https://t.co/nHFGMeboTS
Penguin Pin ,briankesinger,2018/5/20 20:14,60,3,You guys! A real penguin is showing off my latest pin! https://t.co/4940qLvi61
UDOO BOLT,BrianMengel,2018/6/11 15:18,0,2,The unbelievable AMD Ryzen-based Maker Board is LIVE on Kickstarter. Hurry up and get your UDOO BOLT NOW! https://t.co/KiOFmjGmF1
Tricky Tides,BriansGotGame,2018/5/22 19:09,1,1,This week's we have a #kickstarter preview for Tricky Tides by @stevenaramini and @GoldSealGames Check it out to se https://t.co/NATQX3EDna
GNARBOX 2.0 SSD,broadfieldsales,2018/5/23 21:03,3,2,GNARBOX 2.0 SSD: new rugged backup device funded on Kickstarter https://t.co/P8t68XizYk https://t.co/4hGIPF3w3r
Golfkicks,BroBible,2018/6/10 19:00,2,1,Golfkicks Transform Your Sneakers Into Golf Shoes And Why Has No One Ever Done This Before?! https://t.co/fSPcKVXP71
Golfkicks,brotips,2018/6/10 19:10,11,1,Golfkicks Transform Your Sneakers Into Golf Shoes And Why Has No One Ever Done This Before?! https://t.co/c19uZDW7nW
Cyberspace Building Crew,BrownLeatherGuy,2018/5/12 14:17,1,1,"Cyberspace Building Crew | Embroidered Patches &amp; Stickers. 
Cool embroidered patches for internet workers https://t.co/F3tJk0wdvl"
PATCH & TWEAK,BruceLevenstein,2018/5/14 21:17,5,1,"Patch &amp; Tweak

Chapter 1: Getting Started With Modular Synthesis

Before you get started with modu"
VERTIUM,BSoMT_2018,2018/6/18 9:06,5,1,"Part of an unsolicited self promo, promoting several excellent Kickstarter games in their last week or so.
Vertium https://t.co/l3gqcX1cdt"
A better paper bag,bsperk02,2018/5/21 22:14,15,4,It's 2018 and we still haven't found a better way to bag up flour/sugar than the 1ply paper bag?
Project Aurora,btc_magic,2018/6/19 0:26,1,2,"@Aurora_dao @Nasdaq WIN 1 MILLION BTCM TOKEN 
Support the project by raising 2 ETH for yobit listing coming up 

0 https://t.co/h2JkczLN8u"
KAWAII TO KOWAI,BubbleKnight,2018/6/15 19:57,2,3,"Another of some of my characters in the Kickstarter project!
https://t.co/DB2fs52xAh
#enamelpin #chibi #kawaii https://t.co/K8HtrG62mW"
After Buddhism,Buddhism_Now,2018/6/18 21:07,24,9,"Don't be confused by words, truth is truth for everyone  goodnight everyone, look after yourself ."
BOOMERANG,bunnihoon,2018/6/19 6:41,0,1,boomerang started playing at this accessory shop i was at and i got a shock.... :'-)
The Thirsty Dragon Board Games Bar and Cafe,BushidoGCT,2018/5/10 16:23,6,2,I just backed The Thirsty Dragon Board Games Bar and Cafe on @Kickstarter https://t.co/5GMlqP7EEB
Eco Travel Bags,byrnesyliam,2018/5/10 15:13,2,1,I was the first backer for this awesome @kickstarter project to make an awesome @sealandgear eco travel bag here in https://t.co/YpTqTImpwI
Bat n`Bunny Purmaid Enamel Pin Collection,c0ralsky,2018/5/26 22:24,3,1,"So I got an amazingly cute needle felted Purrmaid last year as a surprise commission from @BatnBunny, and she's now https://t.co/GH9yNKTmIR"
Abram Games,C20thPosters,2018/5/24 14:37,2,1,"This new online resource contain lots of info on poster artists and designers, including Abram Games, Hans Unger, H https://t.co/9Qp9YiPoeS"
A Pound of Kindness,C2CMovie,2018/5/11 13:50,2,2,This is just good! https://t.co/Ie7an517cp https://t.co/zNxIvLXUpB
ROACH PARTY! The Dice Game of Humans vs. Roaches,cabbie8201,2018/6/4 19:22,0,1,"13 more days, Peeps. Let us get them funded. It looks like a fun game. Roach Party! The Dice Game of Humans vs. Roa https://t.co/k4FVpUkZpD"
Dessert Cuties Enamel Pins,CadeRageous,2018/5/26 19:14,29,6,"Dessert Cuties really does say it all.
https://t.co/SE1YKSX40X"
Space Cats Fight Fascism,CAFalk,2018/5/26 21:54,3,2,Share: Space Cats #Fight #FascismIs a Card #Game With a Great Name and an Even Better Mission https://t.co/4ygCi1p1MW via @io9
Final Show Publication for Book Arts Students,Caitlin_Akers,2018/5/21 14:58,3,1,We're nearly there! Back the MA Book Arts Kickstarter so we can have a beautiful catalogue to share with you all fo https://t.co/bDzJz7BvQN
Alt pen minimalist pen + precision tool,cakeandmonkeys,2018/6/7 16:32,1,1,For all you #writers and #technerds out there: New writing #technology that reduces #environmental footprint: Alt P https://t.co/DBinpBBWMw
Dubious Musicians,calamityware,2018/5/17 0:25,4,1,"#Music and small #plate fans, we gotcha covered! 9 days left. #monkeys #cymbals #triangle #drums #tambourine. https://t.co/ZbtCkpsguq"
Diana Wynne Jones 2019,calmgrove,2018/5/19 17:35,2,2,"Oooh, a #DianaWynneJones conference in the planning for 2019 in #Bristol! I'd love to attend that: fancy helping to https://t.co/J3mrSu0H95"
Vintage Bluetooth Speakers,CamillaGHellman,2018/6/3 12:06,1,1,#FleaMarketFind @GrandBazaarNYC Wavelength Antiques #vintage radios into bluetooth speakers av .$150+ https://t.co/pJxB8qRfhg
"MONEY GETS SPENT, BOOKS LAST",CanBlogHouse,2018/6/17 12:36,4,3,"""Earth is the greatest planet  it has air, water and books."" ~ Marin  The Adventures of Alex and Er! Help Marin e https://t.co/SCNaccPm7E"
Launching a podcast to inspire emerging artists,CandaceHowze,2018/6/11 13:37,0,1,Check out Launching a podcast to inspire emerging artists by Candace Howze on @Kickstarter https://t.co/3RqUtyTHIw
Visions of Whence,CandlemonkeyH,2018/6/2 21:49,1,1,"I just backed Cory Godbey's artbook ""Visions of Whence"" on @Kickstarter!  So beautiful!
 https://t.co/A0l6nehKUk"
Tachyon Squadron (Fate Core RPG),CapnIndigo,2018/6/14 17:54,1,1,"This is such a great game. If you like fighter pilot drama (and of course you do, you're not a monster), and you ha https://t.co/zC3cjFOIp5"
Knot Dice Squared,CardboardEdison,2018/6/7 14:18,11,2,"A new version of Knot Dice from @BlackOakGames is up on Kickstarter, and it features a new way of playing Minarets, https://t.co/YYOIOuMXoE"
Dream Recurrence Playing Cards,CardExperiment,2018/5/30 15:52,0,1,Dream Recurrence: Reverie playing cards is unlocked! Check out our new campaign! https://t.co/tmBuyDLz4G https://t.co/O6InmasG57
SpeakEasy,carlatreloar,2018/5/22 12:00,1,1,"@RVSDS1 And then there were 2! On the last episode of @SpeakEasy_UNSW, the medical director of Sydneys injecting C https://t.co/H5ARHsOe4n"
Car Head-Up Display,CARmagazine,2018/5/20 10:45,8,4,"How head-up displays (HUD) work in cars

https://t.co/JXKNSj2Kwq https://t.co/o3sDK6nzxq"
The Adventures of Laila & Ahmed in Syria,carmencita13,2018/5/29 21:00,3,1,Please consider supporting this awesome project by @nushinalloo https://t.co/tCkyw3Gut7
Cat Food,catcuddles,2018/6/19 6:16,4,3,Bubbles loves affection but prefers to approach you on his own terms. Hes an independent-minded cat whod be happy https://t.co/pfGdnMnTuP
Ironrise,CatsvsG,2018/6/2 19:12,6,1,Princess Tiger Puff was sent a prototype copy of the @IronriseGames boardgame (on Kickstarter) to test for cat comp https://t.co/bPGk3yZOVa
The Runewild,cawoodpublish,2018/6/11 16:53,8,4,#dnd 5E needs more fey. While you await our Monsters of Feyland book... Check out The Runewild - A Fey-Themed 5e Sa https://t.co/TVc9jx3sJy
The Bespoke Bestiary,cbsa82,2018/6/18 19:54,10,5,"75% of the way there

16 days to go

If this succeeds, a monsters created with my help will be in there. Do you nee https://t.co/I5pwYg21Zg"
SkySpider,CCTV,2018/5/31 19:00,8,2,The Skyspider is described as the worlds first skyscraper rescue backpack with braking system. The user clips a li https://t.co/L4waLDB11l
Release the Virgins,ceciliatan,2018/5/24 20:45,2,1,"Did you hear I'm going to be in a book called RELEASE THE VIRGINS? You heard right. That is, if the Kickstarter fun https://t.co/dDr0wCidAh"
IrRational Music by Elliott Sharp,centrodarte,2018/5/9 9:03,2,1,"Composer, multi-instrumentalist, traveller and raconteur: looking forward to this new book by the one and only https://t.co/0CqirDDJiD"
Prometheus Writes,CEPData,2018/6/6 15:29,2,1,"It's time to ""light a fire behind investing in and developing a robust defensive policy shield for the collective g https://t.co/26Apti7Eyt"
I Pity the Dolls,cEvinKey,2018/5/21 22:45,11,3,help out my friend Greg and his Mr T collection book ! https://t.co/OibWJzoLZe
Annabelle & Aiden,chadhayesmd,2018/5/15 16:14,4,2,"Check out the latest episode of @ParSciPod, then jump over to the @AnnabelleNAiden Kickstarter page to get a copy o https://t.co/ybOKN31eGq"
Little Mermaid ,chaeycolate,2018/6/19 6:04,1,1,RT onlyRose17: Her red hair! RosÃ© would be perfect playing as Ariel in Little Mermaid. Im so inlove~ ¤ï https://t.co/fLTf0CBXss
ATOS,ChambonSophie,2018/5/29 7:21,1,1,You want to know more about the #CSR engagement of @Atos? Discover the last 2017 CSR report here: https://t.co/fVo3Pl4Buo
Shakespeare for babies,chellenator,2018/5/9 21:01,1,1,Check out Shakespeare for babies: real literature to read on a lap by Erin Nelsen Parekh on @Kickstarter https://t.co/qJCaKj5CfG
SpeakEasy,chelleyreads,2018/5/29 6:35,1,1,ICYMI: My thoughts about SPEAKEASY by Sarina Bowen (hint: I loved it!!) &gt;&gt; https://t.co/PO6qzywAMI #BookReview https://t.co/z3rlA0zw3Y
SIEGE STOVE,CherylDowning,2018/5/18 17:37,4,3,James Fisher just launched a #Kickstarter campaign for his #SiegeStove used for #camping. https://t.co/j6GjnaFq1o https://t.co/sTnmm0ProF
CHIIZ,ChiizDotCom,2018/6/16 10:19,2,1,May the magic of this Eid brings lots of joy and happiness in your life. Chiiz wishing you celebrate the day with a https://t.co/Vq1RlOZZc2
s7a73farm's Party Badge DEFCON 26 Indie Badge,chillsunfire,2018/5/17 22:20,1,1,"I just backed @s7a73farm's Party Badge, a DEFCON 26 Indie Badge, on @Kickstarter https://t.co/GiS2eNU7XY - one for https://t.co/iv3DZm9ov2"
Laura's Greetings,chinnky,2018/5/10 18:39,1,1,"@MicciLaura Calvary greetings Sister Laura, Pastor said I should remind you that you're leading tomorrow's choir practice. Remain blessed."
EOS 10 Season Three,Chisuto,2018/5/9 14:09,8,3,I just backed @eos_10 Season Three on @Kickstarter because it was the first podcast I ever listened to - it holds a https://t.co/vyvCb3jTdJ
